PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
4321,1,3,"Robinson, Miss. Elizabeth",female,47.52,3,0,533860,12.04,,S
4322,0,3,"Thomas, Mr. Edward",male,42.4,0,0,593238,12.62,,S
4323,0,3,"Garcia, Mr. Robert",male,0.42,0,1,441742,7.99,,S
4324,1,1,"Williams, Mrs. Emma",female,32.76,0,4,808532,100.21,E63,S
4325,0,1,"Smith, Mr. Henry",male,,0,2,925699,54.6,,S
4326,0,3,"Moore, Mr. George",male,30.56,0,2,666935,9.49,,S
4327,0,1,"Taylor, Mr. Charles",male,17.27,0,0,192468,,E119,S
4328,0,3,"Smith, Mr. John",male,4.08,1,0,918460,3.32,,S
4329,0,3,"Wilson, Mr. Robert",male,40.68,0,0,592732,0.0,,S
4330,0,3,"Thompson, Dr. Thomas",male,18.29,0,0,959360,18.97,,Q
4331,0,1,"Jones, Mr. Edward",male,20.15,1,2,754984,52.91,,S
4332,0,3,"Anderson, Mr. Edward",male,11.76,1,1,660329,26.88,,C
4333,0,1,"Martin, Mr. Henry",male,42.69,0,1,385220,166.82,,S
4334,0,3,"Robinson, Mr. George",male,,8,0,664652,9.71,,S
4335,0,3,"Martinez, Miss. Alice",female,,0,0,304334,28.2,G76,S
4336,1,1,"Smith, Mrs. Margaret",female,,0,0,419845,123.38,E4,S
4337,1,1,"White, Mr. James",male,17.07,0,0,679351,56.9,,S
4338,0,1,"Thompson, Mr. Henry",male,55.09,0,0,940524,0.0,A75,S
4339,0,3,"Jones, Mr. Henry",male,29.78,0,1,585274,17.47,,S
4340,0,3,"Martin, Mr. William",male,,0,0,833265,13.2,,C
4341,1,1,"Martinez, Mr. George",male,31.74,0,0,493639,102.12,E89,S
4342,0,1,"Moore, Mr. George",male,55.58,1,1,324376,74.39,,S
4343,1,3,"Robinson, Mrs. Helen",female,32.1,1,0,184550,5.56,,S
4344,0,2,"Anderson, Mr. Frank",male,43.76,0,0,337334,15.73,,S
4345,0,3,"Harris, Master. John",male,,0,1,202117,17.59,,C
4346,0,3,"Anderson, Dr. Frank",male,25.61,1,2,767636,10.7,,S
4347,0,3,"Brown, Mr. Edward",male,29.83,0,0,192740,10.66,F134,S
4348,0,3,"Smith, Mrs. Mary",female,18.4,0,0,415977,3.12,,S
4349,1,3,"Wilson, Miss. Helen",female,23.85,0,0,891645,13.59,,S
4350,0,3,"Williams, Mr. Charles",male,18.0,0,0,840324,5.77,,Q
4351,1,1,"Brown, Miss. Grace",female,42.79,0,0,850501,122.58,,S
4352,1,1,"Harris, Mr. Thomas",male,22.14,0,0,925017,53.17,,S
4353,0,3,"Wilson, Mr. George",male,31.86,0,0,558796,11.08,G44,S
4354,1,1,"Wilson, Miss. Margaret",female,41.73,0,0,203909,174.89,E106,S
4355,1,3,"Anderson, Miss. Ellen",female,22.56,1,0,299248,11.01,,S
4356,0,3,"Garcia, Dr. Robert",male,30.39,0,0,568752,10.14,,S
4357,1,3,"Davis, Mrs. Alice",female,20.62,0,1,279598,16.81,,S
4358,0,2,"Martin, Mr. William",male,21.96,0,0,899087,2.15,,S
4359,0,3,"Johnson, Master. John",male,31.52,0,0,489316,21.13,,C
4360,0,3,"Wilson, Mr. Henry",male,,1,0,596418,19.46,,S
4361,0,2,"White, Mr. Robert",male,23.91,0,0,202355,25.24,D70,C
4362,0,3,"Thomas, Mr. Edward",male,,0,0,230953,0.0,,S
4363,0,3,"Miller, Mr. Edward",male,22.8,5,1,819072,,,S
4364,0,3,"Jackson, Mr. Frank",male,18.38,0,0,812197,4.73,,Q
4365,0,3,"Williams, Mrs. Anna",female,,0,0,643223,20.31,F5,S
4366,1,1,"Taylor, Master. Charles",male,41.8,0,0,284791,128.21,,S
4367,1,3,"Davis, Miss. Ellen",female,25.18,0,1,516964,15.52,,S
4368,1,3,"Jones, Mrs. Margaret",female,13.81,0,0,545857,5.18,,S
4369,1,1,"Smith, Mrs. Mary",female,46.87,0,0,329930,146.76,,S
4370,0,2,"Davis, Mrs. Emma",female,22.66,0,0,970978,,D147,S
4371,0,2,"Thomas, Miss. Helen",female,22.17,0,1,489307,38.05,,S
4372,0,1,"Martin, Rev. George",male,47.27,0,0,900642,95.15,,S
4373,1,3,"Moore, Miss. Margaret",female,29.65,0,0,569726,16.29,,S
4374,1,1,"Smith, Mrs. Margaret",female,7.96,0,0,648582,64.67,E61,S
4375,0,3,"Taylor, Mr. Robert",male,23.11,0,1,976909,22.15,,C
4376,1,1,"Williams, Mr. George",male,39.51,0,0,241244,109.55,,S
4377,0,3,"Taylor, Mrs. Ellen",female,20.92,0,0,625733,22.38,,S
4378,0,1,"Thompson, Mr. Edward",male,39.92,0,1,447525,91.46,,S
4379,0,3,"Taylor, Mr. Frank",male,3.28,1,0,274228,12.69,,C
4380,1,1,"Garcia, Mr. George",male,4.03,1,0,313392,109.0,A127,S
4381,0,3,"Miller, Mr. Edward",male,13.29,0,0,267665,22.38,G100,C
4382,0,2,"Williams, Mr. George",male,33.39,1,0,708486,30.17,,C
4383,0,2,"Garcia, Mr. Henry",male,,0,0,667771,21.38,,S
4384,0,3,"Martin, Mrs. Florence",female,,0,0,785070,0.93,G122,C
4385,0,3,"Davis, Mr. Robert",male,1.93,0,0,827999,18.27,,S
4386,0,3,"Taylor, Mr. George",male,22.09,0,0,661750,3.65,,S
4387,1,2,"Davis, Miss. Elizabeth",female,,1,0,388133,20.35,,Q
4388,1,1,"Martin, Miss. Florence",female,35.39,0,0,647357,79.14,,C
4389,0,3,"Taylor, Mr. Henry",male,23.71,0,0,650828,3.78,,S
4390,0,3,"Robinson, Mr. Edward",male,,1,0,381696,15.42,,C
4391,0,1,"Martin, Mr. Robert",male,,0,0,896709,174.48,,S
4392,1,3,"Garcia, Mrs. Emma",female,22.42,0,0,507278,10.97,,C
4393,0,3,"Thomas, Mr. John",male,36.12,0,0,536355,17.98,,Q
4394,0,3,"Anderson, Rev. Frank",male,30.66,3,6,984196,28.31,,C
4395,1,2,"Brown, Mrs. Margaret",female,,0,0,513978,28.63,,S
4396,1,2,"Martin, Miss. Helen",female,28.33,1,0,918151,13.55,,S
4397,0,1,"Jones, Mr. Henry",male,33.85,0,0,419216,93.95,,C
4398,0,3,"Thompson, Mrs. Anna",female,36.01,4,1,741562,16.13,,S
4399,1,1,"Johnson, Miss. Helen",female,33.96,8,0,955878,144.22,,Q
4400,1,3,"Johnson, Miss. Helen",female,39.78,1,1,880649,20.89,,S
4401,1,3,"Anderson, Miss. Emma",female,12.43,0,3,258093,0.0,,S
4402,1,3,"Smith, Miss. Ellen",female,42.21,0,0,737230,7.43,,S
4403,1,1,"Johnson, Mr. Charles",male,43.66,1,2,290574,81.06,,S
4404,1,2,"Thompson, Mr. John",male,18.38,0,0,675092,9.85,,S
4405,0,2,"Harris, Mrs. Helen",female,36.11,1,0,771039,0.0,,S
4406,0,3,"Garcia, Mr. George",male,17.2,1,0,781298,8.28,,C
4407,0,3,"Davis, Mr. Henry",male,,0,0,878207,12.98,,S
4408,0,2,"Brown, Mr. Edward",male,24.16,0,1,322342,14.75,,S
4409,0,3,"Brown, Mrs. Emma",female,23.41,0,0,234145,6.52,G53,S
4410,0,1,"Smith, Mr. William",male,,1,0,967679,85.74,,S
4411,0,2,"Garcia, Mr. Charles",male,36.22,0,0,688962,23.43,,S
4412,0,1,"Smith, Mr. Thomas",male,24.5,0,0,490773,64.32,,C
4413,0,3,"Thomas, Mr. Charles",male,12.18,1,0,483631,21.92,,S
4414,1,1,"Garcia, Mrs. Florence",female,41.25,0,0,139669,86.42,,S
4415,1,2,"Thomas, Miss. Helen",female,34.12,0,1,987186,11.28,,S
4416,0,3,"Brown, Mr. John",male,16.91,0,0,268755,5.69,,S
4417,0,3,"Jackson, Mr. Edward",male,,0,0,731457,11.62,G21,S
4418,1,1,"Robinson, Mrs. Mary",female,,0,2,695939,130.76,,S
4419,0,1,"Johnson, Mr. Thomas",male,30.49,1,0,966337,49.41,,S
4420,0,3,"Brown, Mrs. Florence",female,16.33,1,0,698277,16.87,,C
4421,0,2,"Taylor, Mr. John",male,27.27,1,1,933951,20.95,,S
4422,0,1,"Martin, Mr. Edward",male,34.02,3,1,587825,167.72,,S
4423,0,3,"Miller, Master. Henry",male,,0,1,577070,15.54,G3,S
4424,0,2,"Jackson, Mr. Robert",male,,0,0,551895,13.02,F72,S
4425,0,3,"Miller, Mr. James",male,25.42,0,0,936335,17.79,G56,Q
4426,1,2,"Thomas, Mrs. Florence",female,38.13,1,0,670443,27.7,,S
4427,1,1,"Brown, Mr. Frank",male,47.88,0,0,920784,67.33,,S
4428,1,1,"Davis, Mr. John",male,38.7,2,0,749327,35.11,,S
4429,0,2,"Brown, Miss. Florence",female,34.83,0,0,596672,25.36,,S
4430,1,1,"Martinez, Miss. Florence",female,45.13,1,0,281673,86.67,B128,S
4431,0,2,"Jackson, Mr. Henry",male,35.85,0,0,690147,4.83,,S
4432,0,3,"White, Mr. Henry",male,15.65,1,0,285013,14.65,,S
4433,0,3,"Anderson, Dr. John",male,16.87,0,0,762844,8.86,,C
4434,0,2,"White, Mr. Edward",male,26.54,0,0,132590,4.84,,S
4435,0,3,"Moore, Mrs. Florence",female,16.52,1,0,479328,10.71,,S
4436,0,3,"Johnson, Mr. Charles",male,7.32,0,1,643558,21.34,,S
4437,0,3,"Martinez, Mr. John",male,,1,0,428888,20.85,,S
4438,1,2,"Jackson, Mrs. Emma",female,34.16,1,1,435879,29.47,,S
4439,0,2,"Harris, Master. Henry",male,13.93,1,0,149017,22.69,E18,C
4440,0,2,"Brown, Mr. Robert",male,27.11,0,0,942884,25.96,D57,C
4441,0,1,"Davis, Mr. James",male,35.79,0,0,132835,88.14,,S
4442,1,2,"Smith, Mrs. Helen",female,32.18,0,0,401732,8.95,,S
4443,0,3,"Miller, Miss. Ellen",female,12.02,0,0,906157,7.11,,S
4444,1,3,"Garcia, Mr. Frank",male,8.75,0,0,608407,9.05,,S
4445,0,1,"Thompson, Miss. Elizabeth",female,44.24,8,0,539714,142.86,,C
4446,0,2,"Harris, Master. Henry",male,,3,1,411368,30.77,,C
4447,1,2,"Brown, Dr. George",male,27.21,0,0,155126,9.2,,C
4448,0,3,"Robinson, Mr. George",male,21.09,1,0,420599,13.35,F48,S
4449,0,3,"Thompson, Mr. James",male,23.52,0,1,584195,10.38,,Q
4450,0,1,"Davis, Mr. James",male,41.03,0,0,426578,77.49,,Q
4451,0,3,"Harris, Mrs. Florence",female,44.18,0,0,525206,9.52,G15,S
4452,0,3,"Brown, Mr. Henry",male,5.81,1,0,649241,22.14,G125,S
4453,0,3,"Anderson, Miss. Emma",female,,1,0,499458,12.88,,C
4454,0,3,"Harris, Miss. Ellen",female,0.42,0,0,429887,14.41,,S
4455,0,3,"Jones, Mr. George",male,41.72,0,2,877325,14.46,G86,S
4456,0,2,"Brown, Mr. Frank",male,5.49,0,0,233075,9.72,,S
4457,0,1,"Wilson, Mr. Frank",male,67.24,0,0,578048,88.56,C7,S
4458,0,3,"Johnson, Master. William",male,20.32,0,1,248516,19.91,,C
4459,0,1,"Taylor, Mr. James",male,53.48,1,0,223214,145.85,,C
4460,1,3,"Williams, Miss. Grace",female,38.01,2,2,574495,5.54,,Q
4461,1,2,"Taylor, Miss. Mary",female,24.76,0,1,138278,4.81,,S
4462,1,2,"Williams, Mr. Thomas",male,25.68,1,0,490594,20.62,,C
4463,1,2,"Brown, Mr. Henry",male,19.95,0,0,359693,31.09,,S
4464,0,3,"Jones, Master. John",male,34.45,0,0,885634,15.34,,S
4465,1,1,"Thompson, Mrs. Anna",female,32.92,1,0,288218,112.57,,Q
4466,0,1,"Thompson, Mr. Edward",male,28.17,0,0,137809,26.87,C73,C
4467,1,1,"Robinson, Mr. George",male,44.45,0,0,160207,59.98,,S
4468,0,3,"Martinez, Mr. Frank",male,14.23,0,0,338355,0.0,,S
4469,0,3,"Smith, Mr. Robert",male,21.05,1,0,115769,12.07,,S
4470,0,2,"Smith, Mr. Henry",male,31.29,0,2,722837,0.0,,S
4471,0,3,"Moore, Mrs. Florence",female,17.29,0,0,136126,21.66,F41,S
4472,0,2,"Thompson, Mr. George",male,,0,0,715853,35.55,,S
4473,1,3,"Martinez, Mr. Thomas",male,,0,0,317154,13.91,,C
4474,1,1,"Jones, Mr. Edward",male,35.55,0,0,168920,20.47,,S
4475,0,3,"Brown, Mr. Frank",male,20.68,0,0,448811,15.44,,S
4476,1,3,"Anderson, Miss. Grace",female,22.9,1,0,322164,25.08,,S
4477,0,3,"Brown, Master. Thomas",male,30.45,0,0,564176,16.09,,S
4478,1,2,"Anderson, Miss. Grace",female,17.59,0,0,305150,31.85,,S
4479,0,3,"Thompson, Master. Henry",male,,1,0,938746,9.85,,S
4480,1,3,"Jones, Mrs. Anna",female,28.07,1,0,963489,7.34,,S
4481,1,2,"Johnson, Dr. Grace",female,8.54,0,0,411062,19.29,,S
4482,0,3,"Jackson, Rev. Henry",male,46.53,0,2,928770,0.48,,S
4483,1,3,"Davis, Miss. Florence",female,42.53,0,0,976793,27.72,G15,C
4484,1,2,"Johnson, Mr. Frank",male,20.39,0,0,983745,21.4,E44,S
4485,1,3,"Martinez, Mrs. Helen",female,11.53,1,2,387465,18.63,,S
4486,0,2,"Garcia, Mr. George",male,32.74,0,0,231764,15.38,,S
4487,1,3,"Moore, Mr. John",male,7.89,0,0,684986,2.97,,S
4488,1,1,"Jones, Mr. Frank",male,54.37,0,0,725858,143.88,E26,S
4489,1,2,"Wilson, Miss. Margaret",female,24.38,0,0,536458,8.76,,C
4490,1,3,"Thomas, Miss. Florence",female,44.46,0,0,570400,15.27,,S
4491,0,3,"Thompson, Mr. Thomas",male,15.11,1,0,434203,15.88,,S
4492,1,3,"Williams, Mrs. Anna",female,23.65,0,2,776231,13.48,,S
4493,1,3,"Thompson, Miss. Ellen",female,40.21,0,0,848448,7.9,,C
4494,0,1,"Anderson, Mr. George",male,34.12,1,0,290370,77.72,B61,S
4495,0,2,"Harris, Mr. Thomas",male,33.27,0,2,896077,10.5,,S
4496,0,2,"Wilson, Mr. Robert",male,43.11,0,0,126781,28.09,D7,S
4497,0,3,"Thompson, Master. James",male,18.33,0,2,701974,16.72,,C
4498,0,3,"Williams, Master. Frank",male,9.86,0,2,201923,12.86,,S
4499,1,3,"Davis, Miss. Florence",female,,0,2,277744,9.31,F116,Q
4500,0,3,"Taylor, Mr. Edward",male,,0,0,554968,26.7,,C
4501,1,1,"Brown, Mrs. Helen",female,42.67,1,0,328873,29.31,,S
4502,1,2,"Harris, Mr. George",male,42.74,1,1,981620,4.55,F34,S
4503,0,3,"Davis, Mr. Thomas",male,21.71,0,0,761769,12.47,,C
4504,0,2,"Williams, Dr. William",male,,0,0,131517,17.42,F66,S
4505,1,1,"Anderson, Mr. Robert",male,9.77,1,0,383967,130.1,,S
4506,0,2,"White, Mr. Henry",male,64.42,0,0,628555,26.46,,S
4507,0,2,"Anderson, Mr. William",male,36.32,0,1,236688,20.3,,S
4508,1,1,"Jackson, Mr. George",male,39.64,1,3,277785,105.01,,S
4509,1,3,"Thompson, Miss. Helen",female,,0,0,132067,16.13,F105,C
4510,0,2,"Smith, Mr. Robert",male,,2,0,165117,41.04,,S
4511,0,3,"Wilson, Mr. William",male,15.46,0,0,961194,14.65,,S
4512,0,3,"Garcia, Master. James",male,45.92,1,0,661552,8.57,,S
4513,0,3,"Harris, Mr. Robert",male,,0,0,365131,14.29,,S
4514,1,1,"Thomas, Miss. Margaret",female,28.84,0,0,437380,0.0,B34,S
4515,0,1,"Johnson, Mr. James",male,23.28,0,0,574866,82.63,,S
4516,1,2,"Wilson, Mrs. Grace",female,23.81,4,0,768887,,F132,Q
4517,1,2,"Davis, Mrs. Grace",female,26.21,0,0,362344,26.02,,C
4518,0,2,"Martinez, Mr. John",male,54.59,0,0,431791,22.99,D83,S
4519,0,3,"Thompson, Mr. Frank",male,22.74,2,1,546174,17.22,G68,S
4520,0,2,"Thomas, Mr. Charles",male,15.73,0,0,190074,,,S
4521,0,1,"Robinson, Miss. Anna",female,37.3,0,0,283116,,,S
4522,0,2,"Smith, Mr. James",male,33.17,0,0,759464,24.47,,C
4523,1,3,"Garcia, Rev. Frank",male,,1,0,839746,10.95,,C
4524,1,3,"Anderson, Mr. James",male,29.83,0,0,687778,0.0,,Q
4525,0,3,"Williams, Master. Henry",male,39.51,0,1,933268,19.36,,S
4526,0,3,"Garcia, Master. Edward",male,26.66,2,0,912952,16.35,F146,S
4527,0,3,"Garcia, Mr. Edward",male,15.44,0,0,689363,13.99,,S
4528,0,3,"Martin, Mr. Henry",male,18.65,0,0,726878,8.53,F25,S
4529,0,2,"Taylor, Miss. Anna",female,10.09,0,0,399099,29.65,D59,S
4530,0,3,"Williams, Mr. Frank",male,23.39,0,0,111542,11.33,,Q
4531,0,3,"Brown, Master. Robert",male,28.73,0,1,349274,12.78,,C
4532,0,2,"Garcia, Mr. George",male,19.24,0,0,846071,19.44,,C
4533,1,3,"Taylor, Miss. Margaret",female,48.28,0,1,771173,15.92,,S
4534,0,3,"Miller, Mr. John",male,34.51,1,1,597771,5.53,,
4535,1,3,"Martinez, Miss. Emma",female,,0,1,602616,,,S
4536,0,1,"Garcia, Mr. William",male,16.73,0,0,110306,53.72,D17,S
4537,0,3,"Williams, Miss. Anna",female,13.19,0,0,269055,8.54,,S
4538,0,3,"Robinson, Mr. Henry",male,,1,0,822116,18.75,,S
4539,1,1,"Martinez, Mrs. Anna",female,48.69,1,0,932334,42.21,C105,S
4540,0,2,"Moore, Mr. Robert",male,49.48,1,0,793490,28.83,E125,S
4541,1,1,"Thomas, Miss. Mary",female,,4,0,290852,88.26,,Q
4542,1,1,"Wilson, Mrs. Florence",female,35.49,1,0,999681,14.77,,C
4543,0,3,"Miller, Master. Henry",male,10.03,3,0,549172,21.87,G37,S
4544,0,3,"Johnson, Master. Henry",male,29.2,0,3,534443,15.02,,S
4545,0,2,"Smith, Mr. Edward",male,27.65,0,0,474920,23.94,,S
4546,0,2,"White, Mr. Charles",male,27.18,0,0,800890,30.07,,C
4547,1,3,"Smith, Mrs. Grace",female,44.42,0,0,733248,,,S
4548,0,2,"Martinez, Miss. Emma",female,,0,0,741895,22.01,,S
4549,0,3,"Robinson, Mr. Henry",male,40.97,0,0,101359,17.01,,C
4550,0,2,"Thompson, Master. Robert",male,10.94,0,0,545563,23.71,E94,S
4551,1,1,"Thompson, Mrs. Helen",female,70.26,1,0,220878,69.6,,C
4552,0,3,"Johnson, Mr. James",male,20.52,0,0,256517,2.71,,C
4553,0,1,"Miller, Mr. George",male,46.49,0,0,757805,,,C
4554,0,3,"Robinson, Mr. Henry",male,35.4,2,0,499692,21.96,,Q
4555,0,2,"Robinson, Mr. Edward",male,24.03,0,0,921523,25.83,,C
4556,0,3,"Williams, Mr. Edward",male,34.83,0,0,240715,6.06,,S
4557,0,3,"Wilson, Master. William",male,35.45,0,0,955640,20.13,F143,S
4558,0,3,"Anderson, Rev. William",male,16.44,0,1,374164,10.99,,S
4559,1,1,"Jackson, Mr. Thomas",male,29.58,1,0,678298,0.0,,S
4560,0,3,"Davis, Miss. Elizabeth",female,,0,0,885340,19.62,,S
4561,1,3,"Robinson, Miss. Mary",female,23.61,2,5,231302,6.86,G103,S
4562,0,2,"Thompson, Mr. William",male,,0,0,328136,37.81,,S
4563,1,2,"Robinson, Mr. Edward",male,38.43,1,0,371220,31.48,F46,C
4564,0,3,"Williams, Mr. George",male,24.15,0,1,843845,11.52,F34,S
4565,1,1,"Miller, Miss. Mary",female,45.27,0,0,928976,103.29,,S
4566,0,3,"Jackson, Mr. Frank",male,,0,0,129116,28.76,G17,S
4567,0,3,"Thompson, Mr. Edward",male,17.62,0,0,814180,19.5,F116,S
4568,1,1,"Jackson, Miss. Helen",female,41.45,8,1,539660,94.0,,S
4569,0,3,"Jackson, Mr. John",male,38.38,1,0,731093,31.78,F98,S
4570,0,3,"Jackson, Mr. John",male,27.4,0,0,766700,13.76,,C
4571,0,2,"Thomas, Mr. Charles",male,47.5,1,1,696553,25.82,F80,S
4572,1,3,"Thompson, Mrs. Margaret",female,,0,1,878960,6.91,,S
4573,0,1,"Smith, Master. John",male,32.14,2,0,298107,13.66,,S
4574,1,2,"Jones, Miss. Grace",female,28.32,0,0,122638,17.12,,C
4575,0,3,"Martin, Mr. Thomas",male,29.9,0,0,571184,13.25,,S
4576,0,1,"Harris, Mr. John",male,,0,1,816701,97.83,,S
4577,0,3,"Smith, Mr. George",male,,0,0,291862,3.77,,S
4578,1,1,"Anderson, Miss. Alice",female,24.7,2,1,902167,111.75,,S
4579,0,3,"Thomas, Mr. Charles",male,28.79,0,0,211448,7.6,,S
4580,0,1,"Jones, Mr. George",male,46.83,0,2,238146,109.57,,S
4581,1,3,"Wilson, Miss. Alice",female,21.24,1,0,893823,19.08,,S
4582,0,3,"Thompson, Mr. Charles",male,18.53,0,0,147102,10.43,,S
4583,0,3,"Martinez, Master. John",male,24.09,0,1,977475,6.74,,C
4584,1,3,"White, Mrs. Emma",female,34.74,0,0,283829,23.03,G14,S
4585,0,3,"Johnson, Mrs. Florence",female,19.0,0,0,247483,18.67,F37,S
4586,0,3,"Harris, Miss. Mary",female,12.17,1,0,313169,13.99,,S
4587,0,3,"Thompson, Mr. William",male,38.81,0,1,845761,22.54,F11,S
4588,0,3,"Jackson, Mr. Robert",male,29.79,0,0,271266,13.54,,Q
4589,1,3,"Williams, Mrs. Margaret",female,37.09,0,0,658471,8.97,G6,S
4590,0,3,"Brown, Mr. John",male,34.11,0,0,631632,6.49,,
4591,1,2,"Thomas, Miss. Helen",female,56.16,0,1,691742,,E50,S
4592,0,3,"Martinez, Master. George",male,,0,2,327737,18.02,,S
4593,1,3,"Anderson, Miss. Florence",female,16.31,1,0,811485,22.03,,C
4594,0,1,"Robinson, Mr. William",male,43.64,0,0,749165,84.99,D25,C
4595,1,1,"White, Rev. Edward",male,31.31,1,0,681033,134.95,,C
4596,0,3,"Brown, Mr. Henry",male,,0,0,563561,11.61,G4,S
4597,0,2,"Moore, Mr. Charles",male,13.05,2,0,528765,12.18,F2,S
4598,0,1,"Jones, Mr. Charles",male,34.57,0,0,510778,29.13,,S
4599,1,2,"Thomas, Miss. Grace",female,36.54,1,0,886773,14.94,,S
4600,0,2,"Davis, Mr. Frank",male,29.21,0,0,881197,7.31,,S
4601,0,3,"Garcia, Mr. George",male,11.81,0,0,318978,26.06,,S
4602,0,3,"Brown, Mr. Edward",male,6.72,0,1,636200,15.86,G19,S
4603,1,3,"Thomas, Miss. Margaret",female,50.34,2,0,761717,12.38,,C
4604,0,3,"Garcia, Mr. James",male,28.9,1,1,337990,24.19,G141,Q
4605,0,3,"Robinson, Mr. Edward",male,15.11,1,1,265386,4.54,G89,S
4606,1,2,"White, Mrs. Helen",female,35.54,0,0,180446,18.63,,S
4607,0,3,"Robinson, Mr. Charles",male,51.27,0,0,235357,26.0,,S
4608,0,1,"Robinson, Dr. James",male,45.45,0,0,584880,77.95,,S
4609,1,1,"Martinez, Miss. Ellen",female,4.56,0,0,527387,186.77,,S
4610,0,3,"Miller, Mr. Edward",male,56.83,0,0,772625,18.11,,C
4611,1,3,"Wilson, Mrs. Margaret",female,2.81,1,0,828304,21.49,,S
4612,1,2,"Anderson, Miss. Elizabeth",female,27.53,1,0,706761,33.35,,S
4613,0,3,"Jones, Mr. George",male,11.4,0,2,501621,13.01,,S
4614,0,2,"Robinson, Master. James",male,21.12,0,0,824379,15.12,,S
4615,0,2,"Taylor, Master. Charles",male,33.41,0,0,903554,18.85,,C
4616,0,2,"Harris, Mr. Thomas",male,,0,0,800735,10.13,,C
4617,0,1,"Thomas, Mr. Edward",male,,0,1,680561,81.23,C122,S
4618,0,3,"Williams, Mr. Thomas",male,38.77,0,3,567572,12.97,,S
4619,0,2,"Robinson, Mr. William",male,,0,0,363464,36.89,,C
4620,1,3,"Harris, Miss. Mary",female,8.32,0,1,338290,16.86,F85,S
4621,1,1,"Thomas, Mr. Thomas",male,36.33,1,0,920739,183.23,,S
4622,1,3,"Brown, Miss. Grace",female,20.94,0,0,842173,0.0,,S
4623,1,3,"Robinson, Miss. Florence",female,17.86,5,2,884310,5.09,,S
4624,1,3,"Martin, Mrs. Elizabeth",female,10.74,1,0,495725,10.69,,S
4625,1,1,"Moore, Mrs. Emma",female,44.23,0,0,780892,146.68,A137,S
4626,1,3,"Moore, Mrs. Mary",female,32.14,0,0,225119,12.29,G131,S
4627,0,3,"Thompson, Master. Thomas",male,12.21,1,0,910839,3.46,,S
4628,0,2,"Thomas, Mr. Frank",male,18.87,0,0,903728,17.55,,S
4629,0,1,"Brown, Miss. Anna",female,,0,0,654070,33.7,,C
4630,1,2,"Martinez, Miss. Anna",female,18.42,2,0,285010,6.06,F135,C
4631,1,2,"Martinez, Miss. Mary",female,32.14,1,0,809418,39.99,,S
4632,1,2,"Taylor, Miss. Emma",female,,1,0,249921,16.48,,S
4633,0,2,"Johnson, Mr. John",male,29.28,1,0,146591,21.73,,S
4634,0,2,"Harris, Mr. George",male,,0,2,271888,19.07,,C
4635,0,3,"Thompson, Mr. William",male,29.71,1,0,515669,11.37,,S
4636,0,1,"Harris, Mr. George",male,,1,0,287084,48.69,C127,C
4637,0,2,"Johnson, Master. Frank",male,28.2,0,0,714334,16.89,,Q
4638,1,3,"Martinez, Mrs. Elizabeth",female,,0,1,349141,15.19,,S
4639,0,1,"Martin, Mr. Robert",male,,0,0,799844,143.58,,S
4640,0,2,"Martinez, Master. William",male,30.43,1,2,609544,29.47,,S
4641,0,1,"Jackson, Miss. Ellen",female,37.27,1,0,664232,32.8,,S
4642,1,1,"Thomas, Master. Charles",male,62.76,1,0,291590,125.52,D16,S
4643,1,3,"Taylor, Mrs. Elizabeth",female,39.41,0,0,641510,16.09,F64,S
4644,1,1,"Smith, Mr. George",male,48.0,0,0,878278,57.76,,C
4645,1,2,"Martin, Miss. Anna",female,31.57,0,0,603532,21.82,E53,S
4646,0,3,"Martinez, Mr. Edward",male,12.93,2,1,486798,16.72,,S
4647,0,3,"White, Mr. William",male,38.53,0,0,628875,13.31,,S
4648,0,1,"Harris, Mr. Thomas",male,39.73,1,1,525465,104.17,,S
4649,0,2,"Miller, Mr. Frank",male,23.07,0,0,106212,11.37,F1,S
4650,0,2,"Moore, Mr. Frank",male,27.08,0,0,721094,39.93,,S
4651,0,3,"Miller, Miss. Elizabeth",female,13.41,0,0,549406,0.46,,S
4652,1,3,"Garcia, Miss. Anna",female,37.69,1,0,150690,,,S
4653,0,1,"Thompson, Mr. James",male,46.2,0,0,886213,99.4,,S
4654,1,1,"Garcia, Miss. Grace",female,,1,0,383932,111.0,A121,C
4655,1,2,"Martinez, Miss. Ellen",female,29.49,0,2,796245,12.92,D95,S
4656,0,3,"Robinson, Mrs. Elizabeth",female,16.83,0,0,717639,20.6,,C
4657,0,3,"Garcia, Mr. Thomas",male,,0,0,595212,12.3,,S
4658,0,1,"Anderson, Mr. Frank",male,21.04,0,0,444927,34.18,,S
4659,1,3,"Garcia, Mrs. Emma",female,,0,0,895263,5.88,,S
4660,0,1,"Martin, Mr. Thomas",male,,0,0,183450,89.24,,S
4661,0,3,"Thompson, Mr. Thomas",male,28.47,0,0,262977,2.62,,S
4662,1,3,"Martinez, Miss. Florence",female,34.74,0,0,541732,24.7,,C
4663,0,2,"Thomas, Mr. George",male,28.46,0,0,112489,30.49,,S
4664,1,1,"Davis, Mrs. Helen",female,,0,0,295673,160.73,,S
4665,0,3,"Jackson, Master. Robert",male,15.61,0,0,209281,24.19,,S
4666,1,2,"Garcia, Mrs. Margaret",female,28.37,0,0,893586,16.48,,S
